Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Ablain, M., Cazenave, A., Larnicol, G., Balmaseda, M., Cipollini, P., Faugère, Y., Fernandes, M.J., Henry, O., Johannessen, J.A., Knudsen, P., Andersen, O., Legeais, J., Meyssignac, B., Picot, N., Roca, M., Rudenko, S., Scharffenberg, M.G., Stammer, D., Timms, G., Benveniste, J.","Improved sea level record over the satellite altimetry era (1993-2010) from the Climate Change Initiative project",2015,"Ocean Science",11,1,,67,82,,51,10.5194/os-11-67-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84920982481&partnerID=40&md5=931d4b756a5a5ebdeb6bf51152b607e7",Review,Open Access,Scopus,2-s2.0-84920982481
"Navarro-Ortega, A., Acuña, V., Bellin, A., Burek, P., Cassiani, G., Choukr-Allah, R., Dolédec, S., Elosegi, A., Ferrari, F., Ginebreda, A., Grathwohl, P., Jones, C., Rault, P.K., Kok, K., Koundouri, P., Ludwig, R.P., Merz, R., Milacic, R., Muñoz, I., Nikulin, G., Paniconi, C., Paunović, M., Petrovic, M., Sabater, L., Sabaterb, S., Skoulikidis, N.T., Slob, A., Teutsch, G., Voulvoulis, N., Barceló, D.","Managing the effects of multiple stressors on aquatic ecosystems under water scarcity. The GLOBAQUA project",2015,"Science of the Total Environment",503-504,,,3,9,,51,10.1016/j.scitotenv.2014.06.081,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84909633625&partnerID=40&md5=c8f730e80eab280e38385c883eafb92b",Article,Open Access,Scopus,2-s2.0-84909633625
"Nagarajan, V., Mohanty, A.K., Misra, M.","Perspective on Polylactic Acid (PLA) based Sustainable Materials for Durable Applications: Focus on Toughness and Heat Resistance",2016,"ACS Sustainable Chemistry and Engineering",4,6,,2899,2916,,50,10.1021/acssuschemeng.6b00321,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84973518502&partnerID=40&md5=ad16420030571e85de6cfc57e32ab4a7",Review,Open Access,Scopus,2-s2.0-84973518502
"Vonk, J.E., Tank, S.E., Bowden, W.B., Laurion, I., Vincent, W.F., Alekseychik, P., Amyot, M., Billet, M.F., Canário, J., Cory, R.M., Deshpande, B.N., Helbig, M., Jammet, M., Karlsson, J., Larouche, J., Macmillan, G., Rautio, M., Walter Anthony, K.M., Wickland, K.P.","Reviews and syntheses: Effects of permafrost thaw on Arctic aquatic ecosystems",2015,"Biogeosciences",12,23,,7129,7167,,49,10.5194/bg-12-7129-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949604722&partnerID=40&md5=d82523b126f204e72ccdf90dad9872c8",Review,Open Access,Scopus,2-s2.0-84949604722
"Anand, S.S., Hawkes, C., De Souza, R.J., Mente, A., Dehghan, M., Nugent, R., Zulyniak, M.A., Weis, T., Bernstein, A.M., Krauss, R.M., Kromhout, D., Jenkins, D.J.A., Malik, V., Martinez-Gonzalez, M.A., Mozaffarian, D., Yusuf, S., Willett, W.C., Popkin, B.M.","Food Consumption and its Impact on Cardiovascular Disease: Importance of Solutions Focused on the Globalized Food System A Report from the Workshop Convened by the World Heart Federation",2015,"Journal of the American College of Cardiology",66,14,,1590,1614,,49,10.1016/j.jacc.2015.07.050,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942693762&partnerID=40&md5=fa997e023aab425c8c92996a59dafc3c",Review,Open Access,Scopus,2-s2.0-84942693762
"Noël, B., Van De Berg, W.J., Van Meijgaard, E., Kuipers Munneke, P., Van De Wal, R.S.W., Van Den Broeke, M.R.","Evaluation of the updated regional climate model RACMO2.3: Summer snowfall impact on the Greenland Ice Sheet",2015,"Cryosphere",9,5,,1831,1844,,49,10.5194/tc-9-1831-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942108741&partnerID=40&md5=d37b0d196f2db7ce4393b6ef8d48e832",Article,Open Access,Scopus,2-s2.0-84942108741
"Margold, M., Stokes, C.R., Clark, C.D.","Ice streams in the Laurentide Ice Sheet: Identification, characteristics and comparison to modern ice sheets",2015,"Earth-Science Reviews",143,,,117,146,,49,10.1016/j.earscirev.2015.01.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922977418&partnerID=40&md5=be7baeecffcb57952df527b2f460aaa7",Review,Open Access,Scopus,2-s2.0-84922977418
"Parisi, C., Vigani, M., Rodríguez-Cerezo, E.","Agricultural nanotechnologies: What are the current possibilities?",2015,"Nano Today",10,2,,124,127,,49,10.1016/j.nantod.2014.09.009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84934958075&partnerID=40&md5=05628114b8bee733a4aceb18e2cdc4ef",Review,Open Access,Scopus,2-s2.0-84934958075
"Biggs, E.M., Bruce, E., Boruff, B., Duncan, J.M.A., Horsley, J., Pauli, N., McNeill, K., Neef, A., Van Ogtrop, F., Curnow, J., Haworth, B., Duce, S., Imanari, Y.","Sustainable development and the water-energy-food nexus: A perspective on livelihoods",2015,"Environmental Science and Policy",54,,,389,397,,48,10.1016/j.envsci.2015.08.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939620732&partnerID=40&md5=5bfeeb610045d7627110f330acead5dc",Article,Open Access,Scopus,2-s2.0-84939620732
"Hardwick, S.R., Toumi, R., Pfeifer, M., Turner, E.C., Nilus, R., Ewers, R.M.","The relationship between leaf area index and microclimate in tropical forest and oil palm plantation: Forest disturbance drives changes in microclimate",2015,"Agricultural and Forest Meteorology",201,,,187,195,,48,10.1016/j.agrformet.2014.11.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84911906024&partnerID=40&md5=25cd09061f55298a1652e796e0b97424",Article,Open Access,Scopus,2-s2.0-84911906024
"Li, Z., Lau, W.K.-M., Ramanathan, V., Wu, G., Ding, Y., Manoj, M.G., Liu, J., Qian, Y., Li, J., Zhou, T., Fan, J., Rosenfeld, D., Ming, Y., Wang, Y., Huang, J., Wang, B., Xu, X., Lee, S.-S., Cribb, M., Zhang, F., Yang, X., Zhao, C., Takemura, T., Wang, K., Xia, X., Yin, Y., Zhang, H., Guo, J., Zhai, P.M., Sugimoto, N., Babu, S.S., Brasseur, G.P.","Aerosol and monsoon climate interactions over Asia",2016,"Reviews of Geophysics",54,4,,866,929,,47,10.1002/2015RG000500,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85002922970&partnerID=40&md5=aa7c02f766a26d3378c9063c3609e9b4",Review,Open Access,Scopus,2-s2.0-85002922970
"Wu, X., Lu, Y., Zhou, S., Chen, L., Xu, B.","Impact of climate change on human infectious diseases: Empirical evidence and human adaptation",2016,"Environment International",86,,,14,23,,47,10.1016/j.envint.2015.09.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84945208977&partnerID=40&md5=85f15416c335c9bcb4f014eebd1b23d8",Review,Open Access,Scopus,2-s2.0-84945208977
"Ren, J., Li, F.-F., Lau, J., González-Urbina, L., Licht, S.","One-Pot Synthesis of Carbon Nanofibers from CO&lt;inf&gt;2&lt;/inf&gt;",2015,"Nano Letters",15,9,,6142,6148,,47,10.1021/acs.nanolett.5b02427,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941049115&partnerID=40&md5=37c2cf98fbbd0db14651bc24b3902b9a",Article,Open Access,Scopus,2-s2.0-84941049115
"Albani, S., Mahowald, N.M., Perry, A.T., Scanza, R.A., Zender, C.S., Heavens, N.G., Maggi, V., Kok, J.F., Otto-Bliesner, B.L.","Improved dust representation in the Community Atmosphere Model",2015,"Journal of Advances in Modeling Earth Systems",6,3,,541,570,,47,10.1002/2013MS000279,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84912563744&partnerID=40&md5=de68b082a54973ac6b7acaa305cca210",Article,Open Access,Scopus,2-s2.0-84912563744
"Elmqvist, T., Setälä, H., Handel, S.N., van der Ploeg, S., Aronson, J., Blignaut, J.N., Gómez-Baggethun, E., Nowak, D.J., Kronenberg, J., de Groot, R.","Benefits of restoring ecosystem services in urban areas",2015,"Current Opinion in Environmental Sustainability",14,,,101,108,,47,10.1016/j.cosust.2015.05.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84934950069&partnerID=40&md5=f70440fa467a00bcd3800b527a3d74a9",Review,Open Access,Scopus,2-s2.0-84934950069
"Pittelkow, C.M., Linquist, B.A., Lundy, M.E., Liang, X., van Groenigen, K.J., Lee, J., van Gestel, N., Six, J., Venterea, R.T., van Kessel, C.","When does no-till yield more? A global meta-analysis",2015,"Field Crops Research",183,,,156,168,,46,10.1016/j.fcr.2015.07.020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939441364&partnerID=40&md5=3de77b9db45a88e0a7b739b71d6013c4",Article,Open Access,Scopus,2-s2.0-84939441364
"Galloway, A.W.E., Winder, M.","Partitioning the relative importance of phylogeny and environmental conditions on phytoplankton fatty acids",2015,"PLoS ONE",10,6, e0130053,,,,46,10.1371/journal.pone.0130053,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937046740&partnerID=40&md5=a31b4525c97af8666c1ef5b5c533caac",Article,Open Access,Scopus,2-s2.0-84937046740
"Denier Van Der Gon, H.A.C., Bergström, R., Fountoukis, C., Johansson, C., Pandis, S.N., Simpson, D., Visschedijk, A.J.H.","Particulate emissions from residential wood combustion in Europe - revised estimates and an evaluation",2015,"Atmospheric Chemistry and Physics",15,11,,6503,6519,,46,10.5194/acp-15-6503-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84935888029&partnerID=40&md5=6252f4ffbf0c47fd497f8380b7f0ee6c",Article,Open Access,Scopus,2-s2.0-84935888029
"Stott, P.A., Christidis, N., Otto, F.E.L., Sun, Y., Vanderlinden, J.-P., van Oldenborgh, G.J., Vautard, R., von Storch, H., Walton, P., Yiou, P., Zwiers, F.W.","Attribution of extreme weather and climate-related events",2016,"Wiley Interdisciplinary Reviews: Climate Change",7,1,,23,41,,45,10.1002/wcc.380,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84957724963&partnerID=40&md5=3baceea3539a9965af03a5bf5636f39d",Article,Open Access,Scopus,2-s2.0-84957724963
"Medrano, H., Tomás, M., Martorell, S., Flexas, J., Hernández, E., Rosselló, J., Pou, A., Escalona, J.-M., Bota, J.","From leaf to whole-plant water use efficiency (WUE) in complex canopies: Limitations of leaf WUE as a selection target",2015,"Crop Journal",3,3,,220,228,,45,10.1016/j.cj.2015.04.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85009061026&partnerID=40&md5=43251b725c199f6d2a8450f063aad211",Article,Open Access,Scopus,2-s2.0-85009061026
"Barlow, K.M., Christy, B.P., O'Leary, G.J., Riffkin, P.A., Nuttall, J.G.","Simulating the impact of extreme heat and frost events on wheat crop production: A review",2015,"Field Crops Research",171,,,109,119,,45,10.1016/j.fcr.2014.11.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949117078&partnerID=40&md5=f8b1a199bcdeb7db0193ca2324f09465",Review,Open Access,Scopus,2-s2.0-84949117078
"Von Schneidemesser, E., Monks, P.S., Allan, J.D., Bruhwiler, L., Forster, P., Fowler, D., Lauer, A., Morgan, W.T., Paasonen, P., Righi, M., Sindelarova, K., Sutton, M.A.","Chemistry and the Linkages between Air Quality and Climate Change",2015,"Chemical Reviews",115,10,,3856,3897,,45,10.1021/acs.chemrev.5b00089,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930668990&partnerID=40&md5=d2156b1992c9e7fda9fde4cc5f8c852e",Review,Open Access,Scopus,2-s2.0-84930668990
"Box, M.S., Huang, B.E., Domijan, M., Jaeger, K.E., Khattak, A.K., Yoo, S.J., Sedivy, E.L., Jones, D.M., Hearn, T.J., Webb, A.A.R., Grant, A., Locke, J.C.W., Wigge, P.A.","ELF3 controls thermoresponsive growth in Arabidopsis",2015,"Current Biology",25,2,,194,199,,44,10.1016/j.cub.2014.10.076,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84921324859&partnerID=40&md5=0a518d2033b6193670a44aadee6a1d65",Article,Open Access,Scopus,2-s2.0-84921324859
"Reis, R.E., Albert, J.S., Di Dario, F., Mincarone, M.M., Petry, P., Rocha, L.A.","Fish biodiversity and conservation in South America",2016,"Journal of fish biology",89,1,,12,47,,43,10.1111/jfb.13016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978374831&partnerID=40&md5=3fd08450b587c73900d238f4411fc86c",Article,Open Access,Scopus,2-s2.0-84978374831
"Laufkotter, C., Vogt, M., Gruber, N., Aita-Noguchi, M., Aumont, O., Bopp, L., Buitenhuis, E., Doney, S.C., Dunne, J., Hashioka, T., Hauck, J., Hirata, T., John, J., Le Quere, C., Lima, I.D., Nakano, H., Seferian, R., Totterdell, I., Vichi, M., Volker, C.","Drivers and uncertainties of future global marine primary production in marine ecosystem models",2015,"Biogeosciences",12,23,,6955,6984,,42,10.5194/bg-12-6955-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949212218&partnerID=40&md5=2721fdc015af5f03edfc12942355b7e2",Article,Open Access,Scopus,2-s2.0-84949212218
"Wang, X., Sultana, C.M., Trueblood, J., Hill, T.C.J., Malfatti, F., Lee, C., Laskina, O., Moore, K.A., Beall, C.M., McCluskey, C.S., Cornwell, G.C., Zhou, Y., Cox, J.L., Pendergraft, M.A., Santander, M.V., Bertram, T.H., Cappa, C.D., Azam, F., DeMott, P.J., Grassian, V.H., Prather, K.A.","Microbial control of sea spray aerosol composition: A tale of two blooms",2015,"ACS Central Science",1,3,,124,131,,42,10.1021/acscentsci.5b00148,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941195326&partnerID=40&md5=c32ed8e6cf9da7c1adfd603ccbefdf10",Article,Open Access,Scopus,2-s2.0-84941195326
"Zhou, Y., Smith, S.J., Zhao, K., Imhoff, M., Thomson, A., Bond-Lamberty, B., Asrar, G.R., Zhang, X., He, C., Elvidge, C.D.","A global map of urban extent from nightlights",2015,"Environmental Research Letters",10,5, 054011,,,,42,10.1088/1748-9326/10/5/054011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930226452&partnerID=40&md5=dd8d3a61e7e3ccd0b0df8dfd61bb8af0",Article,Open Access,Scopus,2-s2.0-84930226452
"Cloern, J.E., Abreu, P.C., Carstensen, J., Chauvaud, L., Elmgren, R., Grall, J., Greening, H., Johansson, J.O.R., Kahru, M., Sherwood, E.T., Xu, J., Yin, K.","Human activities and climate variability drive fast-paced change across the world's estuarine-coastal ecosystems",2016,"Global Change Biology",22,2,,513,529,,41,10.1111/gcb.13059,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955682699&partnerID=40&md5=641a835916fff9cd6ecc0050cac9819e",Review,Open Access,Scopus,2-s2.0-84955682699
"Aumont, O., Ethé, C., Tagliabue, A., Bopp, L., Gehlen, M.","PISCES-v2: An ocean biogeochemical model for carbon and ecosystem studies",2015,"Geoscientific Model Development",8,8,,2465,2513,,41,10.5194/gmd-8-2465-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939214297&partnerID=40&md5=25834d42d26e89a1de92012e79115e69",Article,Open Access,Scopus,2-s2.0-84939214297
"Kriticos, D.J., Ota, N., Hutchison, W.D., Beddow, J., Walsh, T., Tay, W.T., Borchert, D.M., Paula-Moreas, S.V., Czepak, C., Zalucki, M.P.","The potential distribution of invading Helicoverpa armigera in North America: Is it just a matter of time?",2015,"PLoS ONE",10,3, e0119618,,,,41,10.1371/journal.pone.0119618,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925835290&partnerID=40&md5=442785cdb003c07569019e7520f203cc",Article,Open Access,Scopus,2-s2.0-84925835290
"García-Trabanino, R., Jarquín, E., Wesseling, C., Johnson, R.J., González-Quiroz, M., Weiss, I., Glaser, J., José Vindell, J., Stockfelt, L., Roncal, C., Harra, T., Barregard, L.","Heat stress, dehydration, and kidney function in sugarcane cutters in El Salvador - A cross-shift study of workers at risk of Mesoamerican nephropathy",2015,"Environmental Research",142,,,746,755,,40,10.1016/j.envres.2015.07.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944151968&partnerID=40&md5=01bc91821618b24a0d240cb87c36eec2",Article,Open Access,Scopus,2-s2.0-84944151968
"Shea, J.M., Immerzeel, W.W., Wagnon, P., Vincent, C., Bajracharya, S.","Modelling glacier change in the Everest region, Nepal Himalaya",2015,"Cryosphere",9,3,,1105,1128,,40,10.5194/tc-9-1105-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930207027&partnerID=40&md5=1b34905596c7d12c4dd16c79f04d813d",Article,Open Access,Scopus,2-s2.0-84930207027
"Hare, J.A., Morrison, W.E., Nelson, M.W., Stachura, M.M., Teeters, E.J., Griffis, R.B., Alexander, M.A., Scott, J.D., Alade, L., Bell, R.J., Chute, A.S., Curti, K.L., Curtis, T.H., Kircheis, D., Kocik, J.F., Lucey, S.M., McCandless, C.T., Milke, L.M., Richardson, D.E., Robillard, E., Walsh, H.J., McManus, M.C., Marancik, K.E., Griswold, C.A.","A vulnerability assessment of fish and invertebrates to climate change on the northeast u.s. continental shelf",2016,"PLoS ONE",11,2, e0146756,,,,39,10.1371/journal.pone.0146756,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84959017648&partnerID=40&md5=4af319e52eff33a88eb5f25a282a179c",Article,Open Access,Scopus,2-s2.0-84959017648
"Sutton-Grier, A.E., Wowk, K., Bamford, H.","Future of our coasts: The potential for natural and hybrid infrastructure to enhance the resilience of our coastal communities, economies and ecosystems",2015,"Environmental Science and Policy",51,,,137,148,,39,10.1016/j.envsci.2015.04.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928684855&partnerID=40&md5=b45d196449dd7c2d6196a8205011c0dd",Review,Open Access,Scopus,2-s2.0-84928684855
"Nazemi, A., Wheater, H.S.","On inclusion of water resource management in Earth system models -Part 1: Problem definition and representation of water demand",2015,"Hydrology and Earth System Sciences",19,1,,33,61,,39,10.5194/hess-19-33-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84920722597&partnerID=40&md5=b84b143ed66aa10126b91f6dbb1994a6",Article,Open Access,Scopus,2-s2.0-84920722597
"Abbott, B.W., Jones, J.B., Schuur, E.A.G., Chapin Iii, F.S., Bowden, W.B., Bret-Harte, M.S., Epstein, H.E., Flannigan, M.D., Harms, T.K., Hollingsworth, T.N., Mack, M.C., McGuire, A.D., Natali, S.M., Rocha, A.V., Tank, S.E., Turetsky, M.R., Vonk, J.E., Wickland, K.P., Aiken, G.R., Alexander, H.D., Amon, R.M.W., Benscoter, B.W., Bergeron, Y., Bishop, K., Blarquez, O., Bond-Lamberty, B., Breen, A.L., Buffam, I., Cai, Y., Carcaillet, C., Carey, S.K., Chen, J.M., Chen, H.Y.H., Christensen, T.R., Cooper, L.W., Cornelissen, J.H.C., De Groot, W.J., Deluca, T.H., Dorrepaal, E., Fetcher, N., Finlay, J.C., Forbes, B.C., French, N.H.F., Gauthier, S., Girardin, M.P., Goetz, S.J., Goldammer, J.G., Gough, L., Grogan, P., Guo, L., Higuera, P.E., Hinzman, L., Hu, F.S., Hugelius, G., Jafarov, E.E., Jandt, R., Johnstone, J.F., Karlsson, J., Kasischke, E.S., Kattner, G., Kelly, R., Keuper, F., Kling, G.W., Kortelainen, P., Kouki, J., Kuhry, P., Laudon, H., Laurion, I., MacDonald, R.W., Mann, P.J., Martikainen, P.J., McClelland, J.W., Molau, U., Oberbauer, S.F., Olefeldt, D., Paré, D., Parisien, M.-A., Payette, S., Peng, C., Pokrovsky, O.S., Rastetter, E.B., Raymond, P.A., Raynolds, M.K., Rein, G., Reynolds, J.F., Robards, M., Rogers, B.M., Schdel, C., Schaefer, K., Schmidt, I.K., Shvidenko, A., Sky, J., Spencer, R.G.M., Starr, G., Striegl, R.G., Teisserenc, R., Tranvik, L.J., Virtanen, T., Welker, J.M., Zimov, S.","Biomass offsets little or none of permafrost carbon release from soils, streams, and wildfire: An expert assessment",2016,"Environmental Research Letters",11,3, 034014,,,,38,10.1088/1748-9326/11/3/034014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84962306957&partnerID=40&md5=6fe2fad671feef44524fa85fe6b53df4",Article,Open Access,Scopus,2-s2.0-84962306957
"Pfenninger, S., Keirstead, J.","Renewables, nuclear, or fossil fuels? Scenarios for Great Britain's power system considering costs, emissions and energy security",2015,"Applied Energy",152,,,83,93,,38,10.1016/j.apenergy.2015.04.102,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928956338&partnerID=40&md5=9bb6fc06b683337152fd77b2f36af68d",Article,Open Access,Scopus,2-s2.0-84928956338
"El-Khoury, A., Seidou, O., Lapen, D.R.L., Que, Z., Mohammadian, M., Sunohara, M., Bahram, D.","Combined impacts of future climate and land use changes on discharge, nitrogen and phosphorus loads for a Canadian river basin",2015,"Journal of Environmental Management",151,,,76,86,,38,10.1016/j.jenvman.2014.12.012,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84919361219&partnerID=40&md5=f7eb976ab1fc6fbd2f66e6f85fc8619c",Article,Open Access,Scopus,2-s2.0-84919361219
"Wang, T., Hamann, A., Spittlehouse, D., Carroll, C.","Locally downscaled and spatially customizable climate data for historical and future periods for North America",2016,"PLoS ONE",11,6, e0156720,,,,37,10.1371/journal.pone.0156720,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84974849166&partnerID=40&md5=b4ce89680980308c2ad8d2f983def4e5",Article,Open Access,Scopus,2-s2.0-84974849166
